x y z value
5.50966413021159 0.0790249316359993 112466.96121424 12.0982161363435
5.47299538378578 0.0770938221656684 112009.390963568 12.0374589890534
5.80306211904612 0.0845310418652504 98650.8800184053 12.237285569104
5.42387189597528 0.0770329082141765 110492.883288239 11.8775327784972
5.51926996561005 0.0778265170800481 99672.9575462938 12.3179260264383
5.5147879545326 0.0772705497032297 114784.869648943 12.2050523911856
5.30808565909111 0.0800543345340805 110265.911668747 11.7439690627804
5.46370294617817 0.0801551118732798 103633.403351867 12.0939200477642
5.45452964461183 0.0798316308997497 107893.633331517 12.016761231237
5.59345294029483 0.080563197266814 101828.108881319 12.356832243064
5.43876887489541 0.0771551598061746 108053.05668378 11.9881189174903
5.41270423685716 0.0813021297190636 107471.221412386 11.9663112250315
5.60362389914929 0.0808023399948182 111516.024982709 12.2682367556404
5.43064917645147 0.0807916653751788 105891.215959616 12.0489997474302
5.62033719089577 0.0818208952980416 104573.115767179 12.2382666625953
5.19639749866255 0.0847576606029837 102052.530681435 11.5215549266195
5.62460901815524 0.0746831279859687 103195.408737051 12.780878179111
5.76764843689781 0.0809777176851772 97004.6707260497 12.579059901176
5.21532256087168 0.0771127957380638 100157.474475394 11.9145249714898
5.67432867076705 0.0827116148583698 122195.437385611 12.0521637247707
5.40483418500361 0.078789551459575 108352.966373723 11.9228611493818
5.48692083984293 0.0818665851179088 112507.292338843 12.0532582398956
5.4231654268138 0.0816354896069792 98870.5630133127 12.0269135732446
5.58817156282682 0.085858192567453 105619.473442878 11.9001777421739
5.70106503942238 0.0758777921014468 98616.4294501311 12.691938730967
5.56485310355559 0.0807904377752869 120748.026292516 12.0918578960941
5.5020587186344 0.0818671389249647 105599.604456117 12.1244060279819
5.18494452715107 0.0829138356485085 95359.2737551788 11.6101601531288
5.5833890872074 0.0851563292255749 111602.228131237 11.943998165973
5.5447685910146 0.0761770728295945 107598.529498444 12.4637679295724
5.6692064006069 0.0800039045769967 108974.284138477 12.4092533549471
5.63675002575481 0.0773157179853441 109486.849335452 12.4715604711405
5.43035461604213 0.0794012099795864 98548.9418526825 12.0489610307248
5.44059600788652 0.0757181020445638 108667.849338428 12.1483118719426
5.5787344777774 0.0845293106260709 107485.855850253 12.0859679407377
5.60373379225222 0.0829305260882963 112446.006385877 12.1803686924966
5.63444835426942 0.0800727595579377 96456.8029940224 12.416639678067
5.4869124559165 0.0796889381896375 114252.430338811 11.948399053509
5.32759159148603 0.0796839521724204 99400.5282115958 11.8811253336874
5.1724806381837 0.0778683697599411 100089.113123345 11.8686051243783
5.68437149933454 0.0784319953814631 102885.616414575 12.5266382942255
5.35718589800579 0.0763590460042889 94409.8990853659 12.1449806217343
5.63684616704079 0.0805937013420647 107746.18913596 12.3555093205124
5.83453042223792 0.0759371071598252 111206.386584221 12.5387694889459
5.39827009632634 0.0804925297697298 95737.6950564663 12.0791273599118
5.51638273596972 0.0768707688836809 109742.742371219 12.2524807440877
5.58689646608334 0.0814084040034256 108668.020476099 12.3094994218239
5.57082695644288 0.0765726848242601 108400.174744451 12.5550882480133
5.70871841695462 0.0766037633064179 107342.071776322 12.5928142946183
5.49385258525913 0.0828979517812745 99961.2722581221 12.2908895900498
5.66222577240405 0.0800018079384401 98895.2139480961 12.4741015984315
5.36883888769055 0.0829155317052876 110933.9124232 11.5917528244072
5.174811425468 0.076377862463721 107935.961091239 11.9387689793773
5.42104556161948 0.0781255661660083 108409.562892709 11.944115738782
5.19735743916842 0.0745576100189662 99329.8171041627 12.25036342858
5.28060625871252 0.0868243903454509 117638.172956789 11.1198401515232
5.45032356842216 0.0777665277674327 100765.707307316 12.0076065387331
5.41769167790087 0.0854968576344388 106754.949857271 11.4781528132047
5.54094145744696 0.0780635406244895 98167.6003860066 12.3129068484854
5.56783681073676 0.0796390775876786 104994.79622669 12.2436177350952
5.85124293495881 0.0828443033311083 97274.8967672625 12.5369499505372
5.66430083428908 0.0754877409640064 96637.1625736024 12.7816307071482
5.3199740680947 0.0800157993239908 96633.2544111253 11.942467159883
5.56320813605848 0.0809069870934845 98494.4851750034 12.3469310804676
5.69077363519392 0.0780435702195349 104039.816258326 12.5549658640896
5.45801982997955 0.0837776153163724 102155.296128399 11.8698178701593
5.3504002825291 0.0802333637921869 102653.427703438 11.9164741067151
5.57648155205931 0.0815444623994525 98481.2949359204 12.3649766377682
5.0995857344046 0.0797644452191851 106589.252799352 11.576474594621
5.4116904964472 0.077159619124065 110476.806263501 11.860947554065
5.44125897125691 0.0805895578889174 99979.247709253 12.0117606305827
5.36001520382318 0.0742548511026649 114855.618591639 12.1452306197981
5.27465259606187 0.0780626628421432 107839.76393124 11.8428615596343
5.52358838132089 0.0822186267597159 109840.563154719 12.2291659410255
5.28919970946677 0.0799670922759775 110094.155245685 11.7177333866327
5.7154154162413 0.0737844649368153 113135.01438285 12.7226711890895
5.49585543108788 0.0793075622836311 107945.046748647 12.1791244335333
5.4624593286675 0.0806467405582511 103871.65450746 12.0976833004713
5.70425365706249 0.080055519391597 103553.880629284 12.4499807688585
5.86533252870329 0.081719963094698 94927.2250244117 12.6551498607179
5.6031401943774 0.0812069029926091 113747.589069405 12.1453902233024
5.43985808267291 0.0825159711869289 110221.572546344 11.8955614744052
5.41990990684526 0.0846703362848829 104831.09618897 11.6875969559274
5.51524357782241 0.0806875989484358 111877.132295557 12.1287816786211
5.64081073836715 0.0798213934346078 113787.881826995 12.2601548795155
5.41746894532917 0.0798947518036664 97149.4697129645 12.0722197087903
5.21106669161825 0.0773008491238528 105387.899516423 11.9162894594259
5.7654102293749 0.0812449478353164 105383.581300812 12.4477769819033
5.59964863205394 0.0777717680638822 108368.238920745 12.3255821282203
5.46858792258348 0.0809650195927731 100597.062274924 12.0303189317513
5.8372805319409 0.0767100667772904 106132.981857523 12.7302284917248
5.49927980382421 0.074083281230745 101100.363988461 12.8575778903532
5.69056247294771 0.0780969742094117 102583.20361046 12.5413465782563
5.61902976698536 0.0796080780639587 108014.862723401 12.3362795339825
5.40600315782259 0.0774668747146244 101912.994438397 11.9720431097757
5.59265919480958 0.0809146925767302 108416.374928451 12.3109111625709
5.65417055374788 0.0819679647141007 93079.8628618194 12.4104955088719
5.82495048128312 0.0775560598495518 104932.221887525 12.692297522392
5.51020338507224 0.0820662247940016 109968.303124008 12.2009067167793
5.19503070336493 0.0786984858209026 101038.543283335 11.8352690562258
5.63242922706325 0.0777102966475921 105193.457057388 12.4893981456929
5.4930802196558 0.0782353993527238 112454.299562277 12.0672143105899
5.64204137241672 0.0801120502640378 109784.806524028 12.3888027238573
5.56738891763804 0.0794292413967263 96682.0394604129 12.3263961758101
5.40375768221303 0.0816028995465239 108102.088396077 11.9301948050323
5.83194190527399 0.0829785464531132 106664.005658355 12.4213896743732
5.61184382601613 0.0772701701985664 110349.490346446 12.4566197625711
5.68491458947787 0.0789698838069102 101179.525250252 12.4777716598573
5.66692683705573 0.0809537213835236 106805.512098961 12.3726074714597
5.32748253138365 0.0792555562935623 101117.086461209 11.863802187523
5.57523740506431 0.0825069283773155 107217.887536827 12.1738288113663
5.3651171821456 0.0797499354909979 107310.187947875 11.9023751454541
5.42773649191866 0.0862670989308112 107204.881904876 11.451510239704
5.55229455675592 0.0794016842627886 98072.8867233993 12.3253965323114
5.75759638352481 0.078508370847235 113232.237327936 12.4216272886199
5.53353465656439 0.0820237231907198 101386.106858504 12.2918149622065
5.4084405289102 0.0762077267992303 101431.922660647 11.9663402652571
5.417156310225 0.0831757490045523 106811.10900766 11.8276316135003
5.25649947747565 0.0819634631408817 109957.488447536 11.6856128518068
5.42198763104033 0.0810193949741944 112008.791118549 11.9073191281363
5.92994474551598 0.0852865871483513 112425.849283847 12.2711969257916
5.35346179023216 0.0792541731418136 110222.103594436 11.7947445062803
5.44431211197407 0.0800513550032501 113710.967657536 11.9664480105856
5.65759685681317 0.0834665311399046 104002.202793134 12.2096646017068
5.66233525862675 0.0768307582486205 105675.666468823 12.6085625871259
5.52004233226657 0.0782117520272311 100522.419632295 12.3060406556812
5.76007937877854 0.0811027495416843 101088.809874192 12.4900881524338
6.05430463174519 0.0788940087768408 93027.7217109585 13.0427335279028
5.36454881255264 0.0822120865914234 101938.573251309 11.9180236732178
5.74522207457098 0.0779211771455551 112105.499661742 12.4486702863605
5.30809269329066 0.0838697193948075 114372.684352869 11.4580654540203
5.597741333942 0.0801349998527561 125371.673582518 12.0411821999203
5.62372635299954 0.0871462341046644 96529.1203242643 11.9065462528172
5.39710076292401 0.0788581964433952 108563.0006018 11.9037799420732
5.80927876969116 0.0801224698132564 107545.89527785 12.5343055485618
