x y z value
5.89469749105688 0.0528416711948231 102037.125294766 14.039061205496
5.82721468187205 0.0546814366632519 107206.477217265 13.7684778842054
5.61158301691354 0.0570209168073932 96243.9922658942 13.5953702901863
5.57970648229088 0.0577350356017661 116661.174693781 13.2203656449402
5.36321421678438 0.051593134673158 102917.413295252 13.3465965153171
5.40777687810172 0.0615746338425468 125624.164867031 12.767494190201
5.71308723505902 0.0557903147884845 110249.407199228 13.5050066491979
5.41218804131476 0.0545046491812442 96577.7377347836 13.3214501334903
5.16836904994605 0.0493947626825826 123006.656204401 12.7876670450907
5.79929521364185 0.0574729622759132 101654.150903779 13.5857675041085
5.43145734389591 0.0460998055629934 97140.430847603 13.5154871648043
5.20926071890477 0.050636015966813 105638.506923938 13.1436829868221
5.60773313572114 0.0561856016980536 115296.712111615 13.4093193116245
5.19301749937604 0.0528836633061846 126780.864102693 12.7657140080717
5.60794432270103 0.0542802363510854 105029.23897168 13.6407164994848
5.05764054305855 0.053554014460278 100761.695798228 13.0609088739163
5.60683747824892 0.0488961914662182 101980.239973905 13.7592462921187
6.3938562456587 0.0534834913175267 89155.7642111995 14.8431201534877
5.36948111256072 0.0463242402012169 97682.1725931412 13.4433407106701
5.4984368417508 0.0639380307612859 111181.843912146 13.0661723890735
5.04985740642551 0.0518833454540532 110631.097701727 12.895890422178
5.22445130064923 0.0547578631246301 110533.704837441 12.9923196448444
5.03382051422657 0.0599879854001312 93769.6892711848 12.6767278794652
5.37793004544946 0.058061504851806 101393.277559338 13.0220871023438
5.8449954585286 0.0499162974443553 97165.9819790384 14.0692874305693
5.80922734150715 0.0564308248736489 115932.117475798 13.5603644638732
5.40138006507424 0.0536967549928578 92708.4591057305 13.3486762715042
5.3277807780417 0.055175291338191 92579.2612276152 13.113256279262
5.64645741080656 0.0516329208435486 118785.788539631 13.5769324820178
5.82371195164986 0.0520267137408211 111137.709605783 13.8155454820282
5.9367482662776 0.0569692404106907 115089.079740205 13.7884774985373
5.34119413892235 0.0550275382204063 105632.972399757 13.0721124609971
5.31279245191067 0.0454493006364315 85868.3417553129 13.4338434207965
5.54588245815338 0.0489897577750786 108775.803028448 13.6331427276815
5.63584945769667 0.0573186202132181 113229.901011885 13.3949859450155
5.40653591634856 0.0540280383075574 115772.645353934 13.107444378236
5.90500991554289 0.0535460656882034 107402.526019634 13.9648040711108
5.79092327771226 0.051846122787063 112866.962737825 13.7256962320298
5.58934622829135 0.0510578762383955 114793.6963799 13.5115990660487
5.11797899540836 0.0510754654580804 101175.790396968 13.1234515314841
6.00509110398696 0.0552962213247206 96998.1456160262 14.2145625300611
5.73924397657783 0.051212879504951 97745.300398401 13.865278878293
5.72789569235331 0.0484816466765194 118034.860085767 13.6114483566517
5.49345869186659 0.057035274659184 117379.884292722 13.1134581299105
5.45962774208438 0.0535957314160558 100124.460065452 13.4517938752036
5.44137996915809 0.0529789024391167 104490.121595213 13.3615281006119
5.59764031464436 0.0538012412386485 102902.306904023 13.642234077874
5.44860830471311 0.0529284629526555 101456.796213166 13.4319173550061
6.04910766689437 0.054785446266625 87452.8628319357 14.3596614509439
5.33782065203477 0.0573818224796488 111473.610858596 12.8426581976177
5.19328762983266 0.04989307030172 105360.941648918 13.1239838324502
5.30935610077885 0.0512066376197442 110907.551070855 13.1421122681714
5.32187100296283 0.0514659616455231 96069.1507890402 13.3469849499965
5.07986230423291 0.0470494100251243 109582.712213657 13.0202957722304
5.44873439704273 0.0484639112335076 95469.4334891814 13.5667078655726
5.43940111804159 0.0603732505870827 126242.01710822 12.7910764955042
5.15258914324412 0.0498376780767077 99346.1622744974 13.1963303100301
5.39847157774427 0.0536452160966813 107306.708401628 13.2540399607076
5.70006199519136 0.0591669690278729 96756.2943560868 13.6109346705388
5.52477191596254 0.0492935138474367 87555.8984466116 13.7356021936338
5.94045193445887 0.0488711294650268 101359.313248754 14.215914799313
5.92610020754174 0.0538991815379471 83849.3425436606 14.2468228921314
5.00368344306977 0.053966150817144 92309.5981675477 12.8003038454302
5.84535578635602 0.0518258916126031 84283.7561805757 14.0885404169128
5.6731109346695 0.054101726396159 106846.070871174 13.6899712249632
5.82795574519378 0.0587003513603243 92589.7465535219 13.7339391900205
