x y z value
5.59778308391071 0.0422140524176017 89079.9983872426 13.9801036008947
5.39489029888857 0.0456394374495548 156487.454857984 12.0507404527689
5.00017406805149 0.0328704722919886 89321.8626853054 13.0319267035868
6.03835917390165 0.033752808754173 75410.7264439172 14.4477790629843
5.96264474479974 0.0462569043187168 110044.522203816 14.1608662444575
5.73164384519477 0.0390618349553436 113288.002240507 13.7592179481465
5.37778242630065 0.0422990387017756 100539.44024074 13.4509910125145
6.16631625097682 0.0383278214972584 59525.7057685954 14.4011709824126
5.61642612475812 0.0429231832294534 77135.5538171008 13.9663716519592
5.93151723364261 0.0416791251365566 92859.9010992708 14.3505149557014
6.26376517049135 0.037456648512438 99532.7675621809 14.5217886950186
5.44368452049167 0.0420886686642563 78373.7744528771 13.7114460034927
5.10620093300592 0.0449051077633223 103313.8845131 13.1826345394173
5.70547288746188 0.0345020868921039 111826.13278067 13.6821615452973
5.76308088626028 0.0382909387061159 94524.3313280313 14.0680812039628
5.45673898036531 0.0455679008774539 109604.226190242 13.3295810617176
5.45629434931024 0.041010811261099 95024.5102161309 13.7122813227039
5.6006987256429 0.0443598340084441 108083.032185989 13.849308613024
5.5341194462131 0.0406910786718931 85215.5519862513 13.8662211801944
5.68246510825512 0.0418795409997929 107445.581131994 13.8646396976561
6.39374117439649 0.0450442904102661 100267.851380917 15.0104682934825
5.56067400208139 0.0489797804415091 93599.470711334 13.7560023533386
6.41425575902282 0.0407526559638447 84418.4511044832 14.9606013869296
5.56521821960315 0.0421441330624847 90234.6233938435 13.9655217629288
5.26069450866641 0.041132568500205 133522.724213861 12.7289565223036
5.21306033165034 0.0467896292150528 128250.606891008 12.8147711728876
5.83526478346955 0.0491609360652091 115200.967893467 13.8427404021141
5.33559539524218 0.0412037544898391 106864.009321823 13.3944154332015
5.98755530028496 0.0448898653800839 129240.990427719 13.9058333289283
6.31275624696164 0.0410022717667075 90077.911275052 14.7395411682969
5.51314069423982 0.037298806064051 93285.0084974191 13.8003733334275
5.96684840647212 0.0386336580878413 111541.021092322 14.1602283336934
5.81636219898343 0.0400466791936171 80652.8720935472 14.1491503958708
5.24429689306046 0.0433819911596056 88675.13679739 13.4486610645455
5.23359612357314 0.0359991885533145 94766.5267710989 13.4028145249203
5.36170209582625 0.0399989829015383 127198.595422932 12.9983431681084
5.58982760828549 0.0349846707236075 85783.8318132572 13.9611643396016
6.45251529229748 0.0450735046814378 113472.192817776 14.729152309219
5.80949053093572 0.0450564369573986 139124.755161701 13.0633998216606
5.29368374887371 0.0425879131015515 103081.457042857 13.3197099141586
5.16197463617655 0.0413100452326131 111199.876466573 13.1500590053747
5.65820209752677 0.0406898623233371 120118.324836907 13.6292333655241
5.83300956604472 0.0372034834666353 99678.6463142473 14.0656236351231
5.73699993354199 0.0357547561575761 87074.5600754514 14.0282779160607
6.09861151466348 0.0426450262725573 100057.561950752 14.5253711213421
5.59986251827515 0.0430990733428303 98100.0198746416 13.9754131192663
5.44177045386118 0.0441713770846566 111284.870424313 13.3112037696118
5.97764953355264 0.0429635353021064 116256.409948411 14.12857407271
4.92205054488813 0.0448580723199689 117498.61814799 12.476577318626
5.59505349015163 0.0355962849790855 101746.598240121 13.886441112275
5.65425314958254 0.041176214065386 108487.076805476 13.8531954011337
5.57141297777439 0.0441708738673884 91686.2202435662 14.0051460156156
4.92578585717024 0.0430974384798445 96439.2683514968 12.9189200294315
6.08721704082363 0.0442739806191048 98598.7752541896 14.5314444488431
5.54293451508036 0.0445404787397737 123855.467073387 13.4026855192352
5.67216827877987 0.0436141529553902 104427.805212075 13.8821421128307
4.51062828662645 0.0388757689820235 104084.721890516 12.3004170910668
5.964250464489 0.0358649692129191 91833.1021968472 14.3833410889462
5.47011597901172 0.0373975684625221 113757.96064091 13.4092106013022
5.31359743202579 0.0408769807737915 117597.122874864 13.1542237523773
5.16613363009291 0.0334577184100209 80806.034128673 13.4380622639256
5.42451169972879 0.0376962670096777 116973.676188782 13.3306923239035
4.75045747023311 0.0412579170365572 97312.3077912315 12.799561515397
6.01210629297326 0.0395489229907923 91108.8930779857 14.5078172744053
5.26050793202142 0.040462418034794 102178.555237329 13.3629475393243
5.41143607310105 0.0477857767324657 101770.106000078 13.3895577299786
5.77537970753806 0.0390826661324822 111738.595301321 13.8556545332846
6.11231245391128 0.0466190610847906 94090.4528600315 14.5270182956619
4.29784061293665 0.0405840351627996 104637.231610302 12.0022663601569
5.30847852897627 0.0430350574453827 111910.853446619 13.1766047141898
6.6882206371954 0.0452237391012726 90750.2583657839 15.0925492907702
5.82571197792286 0.0461964834269636 116709.077276187 13.7942175826354
5.91435369561873 0.0468314616683837 110973.538678261 13.9197924072513
5.41054187107187 0.0397219824712378 113088.922541046 13.3748166209252
5.91245015340806 0.0397072111373811 87346.8089331016 14.3330041956595
5.41332469463549 0.0436910523861404 109191.535383682 13.2502417722132
6.1457827128235 0.0419946058372608 94719.0968315838 14.5688095499245
5.24534810172197 0.0369383788342666 79952.8111590385 13.4848831705734
6.56167233251678 0.0423751456788773 74657.8563558681 15.1241032646206
5.89969857927777 0.0460294700082741 98345.8692051104 14.1300726987833
6.10696326455648 0.0432227261844003 88977.5770054673 14.5982973672044
5.90959673727709 0.0457068302036561 102823.149546954 14.0375673393843
6.21436342029227 0.0441517946525929 114917.389693139 14.3119758143884
6.06565875612416 0.0425933894338957 114794.032262376 14.2200576190663
5.41683186641112 0.0432206726218656 134465.387192064 12.8743742797828
5.20162241343307 0.0454699375693045 131037.683157833 12.713028878505
4.9127239750465 0.0373364340427386 117665.836464173 12.4915265062044
5.58921690718442 0.0451692255059969 123194.986695946 13.4476933239117
4.84050749029407 0.0434760157056436 111792.807583737 12.5552171052261
5.67574542466672 0.0394174707330402 74486.3397605879 14.0531700643631
5.98732064273607 0.0461480798390237 116690.684545228 14.1259969314476
5.68982550434019 0.0396166185418682 93899.0558226868 14.0291061463109
6.13433979604897 0.0353218826574739 102641.56985421 14.4125448330942
5.3409902994122 0.038740123492662 106121.075773609 13.4256700273044
5.55554709430483 0.0382740511722039 56214.3065913259 13.6928904109977
5.47481250000673 0.0412824280566315 117802.443308072 13.3718116533961
5.6844597371927 0.0488651370133163 120153.910546494 13.5583037242307
5.66136128232329 0.0416565818975301 103292.124284618 13.9168707700646
5.64887741759976 0.0435308752257644 95160.1434576313 13.9598336589235
5.90604180228834 0.043293175521845 98312.5589872979 14.2140624510437
5.78573021951117 0.0398633421745261 136376.312230768 13.2939204761643
6.16211917343077 0.0420851351096557 95883.6436455141 14.562470538674
5.51974979390865 0.0429768095829759 95618.5086861898 13.8142937445473
5.82941727475552 0.0456874870156292 87379.9348159021 14.0934087498553
4.54683811005196 0.0420094936251072 118756.50098763 12.0482960260746
5.25429809143784 0.0368846644972558 100216.593324558 13.3799476647519
6.18635963068453 0.0433403365634084 93456.8088900726 14.5646716351152
5.00583443143961 0.0346295472365971 96228.3676322505 12.9688679533488
6.17752222735731 0.0400707922397392 73910.1169004982 14.6117107997323
5.98081602818751 0.041669915462182 90920.9391576672 14.4803173019936
5.63594179904783 0.0424187358607739 91023.0609349801 14.0347892204597
5.36435788148954 0.0392288056800117 91467.2909140134 13.542720332858
5.71795032306467 0.0434724235154736 115979.162254163 13.7097037722036
5.92525102965095 0.0317327607119637 87512.2549606696 14.2329735322417
5.64286806842979 0.0375537044225772 81525.9359998809 14.0625655765698
5.68707561092926 0.0389342948238137 128249.797990006 13.4358425419466
5.18158907101469 0.0424597839691386 118237.469775237 13.0875926830906
6.20007433396864 0.0433342133290151 94845.6117464719 14.5805668709615
6.54794840816106 0.0451132229071686 84352.4505042987 15.1316418213565
5.23141104367498 0.0451365031549694 98651.8418767147 13.3414074253787
5.64842285962239 0.0359386718148709 85636.6293522168 14.0170458723851
5.56785955511888 0.0431268918294987 130142.258015852 13.3559426723531
5.28676194500165 0.0392670133699606 124404.308968927 13.0022761691725
5.95046398504407 0.0400614921994723 111350.56698483 14.1450295344724
6.24203799208899 0.041276484769578 119086.991788463 14.247471512883
5.39268396798613 0.0364550242524593 103631.280814204 13.4290998172929
5.68771577935635 0.0451333488313125 139314.495698285 13.0616178315343
5.70865234063835 0.043869484215808 94436.1049403122 13.9832595926947
5.77711650256754 0.0443242151858669 80813.2405135836 14.0364333560033
5.40147320607918 0.0413238401639037 103916.208264383 13.5060161196494
4.89934412152775 0.0382320130323321 71608.2682717819 12.9222258065586
5.07387445278061 0.037017208207496 130306.745830623 12.5994844989793
5.553362819925 0.0453208693247231 97784.4805576521 13.8523702988978
5.89716085031572 0.0367189584691066 86848.2031795213 14.2488681199056
5.18838879683897 0.0429418663794211 151269.439162048 12.0957226511435
5.87434093274854 0.0351567202612121 102787.731939419 13.9840991977319
5.30593007824672 0.0420594786567389 108919.471177582 13.2587907926868
5.64937216236878 0.0398573780038467 63770.3944616281 13.9276774121118
5.37485197303841 0.0435146605627003 96136.4160279373 13.5117207516882
5.68772291348615 0.043898268465465 89220.1242109298 14.0290038527418
5.60102054319105 0.0434642392746532 96621.63119958 13.9106430357617
5.75657138145707 0.0487129938521808 107543.418237565 13.7878140143297
6.18398257714735 0.0404257791488479 86242.2454589378 14.6679416928425
5.46187407674561 0.0375130071322295 87470.4553678324 13.7334976099632
5.6030195144054 0.0404285217491163 127091.601929997 13.395369688429
5.727215219755 0.0387791857539727 70936.2763854958 14.0260712786947
4.8222172171344 0.0421506468398556 111028.233893705 12.5944780099918
5.63945047019965 0.039509055883258 89568.2590886334 14.0264928740285
6.01596349271576 0.0443554749494774 95460.1260799204 14.4551958326353
5.73633745553397 0.0383320169097072 85734.6569765364 14.0941286397362
5.36534536417389 0.0414354025339012 140153.517478696 12.6212125214843
5.66373583856195 0.0370566364800641 85886.1386197912 14.024897718563
5.19692679422133 0.0488600861332489 111384.12284345 13.0734456016735
5.03490027105935 0.0424376350557137 112825.585682519 12.8972232827546
5.64202126773298 0.0472495620591299 89574.4960432558 13.9638043164283
5.96631872390878 0.0433633089672205 100852.613155768 14.3602154031221
6.04698367327397 0.0445512264772778 95607.5542565979 14.4892429743305
5.2828207787591 0.038872291682727 75176.0748405423 13.485926594481
5.84900753515645 0.0397717527982928 109328.594651808 13.9622919570654
5.74332837574929 0.0440282868779696 97815.4049040247 13.9697497660409
6.1162336194474 0.0434272843237806 95178.152877972 14.5459237823896
5.10452603596223 0.0431427422487716 110768.735543936 13.1000556127637
5.75826601163029 0.0408042813256913 104370.848620888 13.9740606216793
5.74851670861884 0.0427949445987476 88584.6393882889 14.039966204235
4.99370118070387 0.0413487350021691 78070.1581684022 13.1488970093692
5.58856270684448 0.0459554870861885 104558.517492421 13.7631486213949
5.18664992114587 0.0453293684412665 128109.240129907 12.8462088083158
