x y z value
7.06692446948431 0.108950698971958 32328.763240421 0.876548598971844
4.64099630504777 0.110552713112381 134181.378000035 0.543230595381565
6.40210028402353 0.0978119754231471 146913.261034327 0.789804084487682
7.31355855539579 0.109323244370785 178874.587161466 0.91101165777666
3.78640530268401 0.108053709484528 151052.13493024 0.434584970309727
3.80043439306908 0.107544171832122 131123.685402765 0.424667551425375
3.82727341797666 0.100590128666831 131999.506206678 0.410129270698156
4.85560833097428 0.106641032036395 71120.096579773 0.557497398555748
7.39047399413687 0.102532885625493 93599.1033664397 0.909460597929663
5.11456769024465 0.106214973431955 111576.389070554 0.622616384748441
6.98932598485751 0.105514889492336 110861.345617631 0.870691662231482
6.65946777492257 0.102124180571007 112075.528852194 0.804350704570853
5.55505271461235 0.102318983873233 76897.7684956427 0.664048631877764
4.77039009333064 0.11276597801178 37365.1351280903 0.578907284487269
5.41802021845101 0.105308565179399 102703.60744479 0.634641996007243
5.08787147257827 0.104667643744073 114223.510251263 0.604607123383487
4.62003499951139 0.108443815495607 91166.6364221601 0.53706998318752
7.74551675747675 0.106381757261429 184352.927365574 0.948856189452112
3.86447215513021 0.0931680077656761 131672.914938968 0.415280229511491
3.42167443596001 0.105802281733583 72897.3288297307 0.339981395357346
6.19317531152991 0.114433503495828 136325.948354892 0.765830559589861
7.35442569932781 0.115501366527083 117587.125776711 0.942124649627707
5.33296230096572 0.113478062365337 118081.474131961 0.630055920769519
5.69762267706276 0.109749064847795 148764.441896355 0.707784722222857
5.06541296769981 0.111858454465207 143605.532709958 0.616874012921672
3.6746333648173 0.0961877942627673 62788.037997202 0.368715052660953
6.53347717193614 0.1055247894286 54617.8128754481 0.815635882463267
5.71664947238053 0.109459185151854 197084.461322812 0.762748338339118
7.06990904742166 0.0998309950047524 114306.359634389 0.861569843255395
5.4528213836025 0.100554990149427 130334.308266163 0.644648833096496
7.33969222142611 0.110777801503753 92267.3622769501 0.919888191299744
8.34553745497652 0.107269830961632 80036.217238742 1.03757087746863
4.23575749512172 0.106795705705419 161825.02079157 0.518669529778927
4.52010682496145 0.105415385748886 111384.37510982 0.499271794953738
7.48719810398903 0.110910353731694 152738.968769449 0.9265351941518
3.14422138757901 0.107094865045908 108026.8293364 0.278524652009304
7.13931680857389 0.102826302829582 165487.105417937 0.867636583425042
4.51537968019224 0.0980265797707723 34374.5885012066 0.519172367960927
6.71538306627253 0.110173946456385 103435.841382354 0.83123725672451
8.14524616910824 0.103550284518967 102274.884397242 0.988007346410536
3.32789613123453 0.113027179512363 128772.56350448 0.351170044953617
4.37870758912134 0.102243839315231 129211.399882865 0.488294322555496
7.5016099485911 0.107499188222679 12596.1583046962 0.91684540610899
7.67007026271496 0.0954597568691861 80866.9022596888 0.911596962230118
4.87315730537985 0.102196328956853 171650.342899157 0.611517195760199
7.06063429937823 0.106915427828563 126185.598286886 0.871426109581552
6.42634643528731 0.104191025199963 98561.00332043 0.791792860046369
4.69729297975781 0.11246645369071 69285.1270883962 0.562115700371809
3.7079889358393 0.10265748805892 166027.460236508 0.446328663512654
6.21097663447069 0.100201404162457 156444.671200753 0.760082354476921
6.21689818481047 0.10418993693823 68748.5745166622 0.749779099694275
5.14221042743184 0.117299236984581 105000.158484584 0.620983138298964
5.26876163059028 0.094679208848829 173518.986746121 0.656329637265565
6.12736983825855 0.105843057763654 183728.065702435 0.78824607428881
4.83532941910445 0.106458241476497 82181.0213210738 0.553652841850598
5.43842084403141 0.115408943753084 174556.738648202 0.691332218229738
4.94910405639619 0.110537467905567 91996.9323150857 0.570994961788839
6.57055085254497 0.114490639714197 118573.859479978 0.822764619656515
4.50475308812751 0.109979808197501 90915.3558938169 0.497462427828473
6.37973003837894 0.102114362390742 82898.0694451496 0.777665364692028
6.41915338636722 0.100278996328951 46941.9804430668 0.783348825204606
4.43214475445592 0.105043766920757 51053.7686989332 0.497699332362506
6.0187021260668 0.0946464838963586 80095.3613283951 0.732122073936757
6.80729722967852 0.107581556366368 141215.14494739 0.842328377953119
4.58273518312672 0.108640593767443 150106.545482424 0.555190976245523
6.00378067861187 0.0914962721545717 113194.258846857 0.709530132293801
6.08328594866026 0.0985761780525286 111148.430747683 0.737322623778674
5.20894695041938 0.108961855021574 132660.069557685 0.627827339834654
4.75118038988705 0.110167804124864 98658.5044842168 0.551712381817157
10.2555299621406 0.104082925589645 92935.7323385288 1.1953968741284
3.8348151258535 0.110635449284502 160168.810686352 0.455338367215734
4.83423835901769 0.102967654180262 54138.593134388 0.558083767292586
4.63658039405521 0.114705890530257 92605.3925397176 0.544712020557308
7.89285614821619 0.111332877589508 172102.05301724 0.964480559872944
3.66482849845208 0.106523103056823 61446.5998714171 0.377012850711449
3.13666432286961 0.102998594748235 50629.2354935595 0.303308830521918
8.49963929365998 0.10584648235819 138816.408840549 1.01736677721348
3.46770685071459 0.0908586180862551 96011.6522705266 0.325574611385589
5.17341830159491 0.0974285340506525 140120.959217205 0.625902739852351
5.40840862962189 0.107777058608682 19581.4344354809 0.666622433496451
3.6914499612194 0.11344021857961 92873.4532701218 0.383589013312583
6.85054689701524 0.104684132317972 41293.1869522011 0.851692677690749
3.13795424741414 0.0984732131458721 117521.723349722 0.27906767687491
5.28403691183743 0.108525535873763 183586.154026317 0.687417625846216
6.00509110154226 0.101919933381583 120479.931578174 0.729817099287834
6.64592623547967 0.101877042202755 92481.9200394207 0.804041258539905
5.37137081576246 0.104561119954129 89794.1503984737 0.616533455484248
3.53063967229162 0.0949198474352526 151561.815527518 0.376529697974306
6.54754620137453 0.100751719878894 78875.9589215825 0.798562882927498
5.43712221956389 0.106587542800541 65549.1766097054 0.647601998916074
5.46995656615933 0.113717588869736 74480.4537499587 0.654770265472678
7.89560046435089 0.104943016742208 181440.275316148 0.95901243483984
6.74441223585901 0.0995682355112295 13314.4341365763 0.817854500957333
3.78265231636018 0.107745602332971 30897.1787189992 0.437379735010342
4.39419662820272 0.112586290509536 119131.279097382 0.4899783980671
4.37072711610502 0.0973096205952603 105204.89306416 0.473767278716789
9.04399430240426 0.105355881174274 102728.765652633 1.08886657653486
3.35234972404423 0.0999620062980973 136053.088168024 0.340702431282936
4.63599806832952 0.111978967859648 74719.1096188621 0.535736910726271
7.21797197901007 0.106192021244472 134537.386529324 0.885104714447008
